"order_id","customer_id","order_date","region","channel","product_category","product_name","quantity","sales_amount","discount","order_status"
"ORD0595","C0036","2026-06-03","West","Online","electronics","electronics-item-1","1","495","0.15","completed"
"ORD0596","C0037","2026-06-03","West","Online","electronics","electronics-item-2","2","532","0.00","completed"
"ORD0597","C0038","2026-06-03","West","Online","electronics","electronics-item-3","3","569","0.05","completed"
"ORD0598","C0039","2026-06-03","West","Online","office","office-item-1","4","606","0.10","cancelled"
"ORD0599","C0040","2026-06-03","West","Online","office","office-item-2","5","643","0.15","refunded"
"ORD0600","C0041","2026-06-03","West","Online","office","office-item-3","1","680","0.00","completed"
"ORD0601","C0042","2026-06-03","West","Online","home","home-item-1","2","717","0.05","completed"
"ORD0602","C0043","2026-06-03","West","Online","home","home-item-2","3","754","0.10","completed"
"ORD0603","C0044","2026-06-03","West","Online","home","home-item-3","4","791","0.15","cancelled"
"ORD0604","C0045","2026-06-03","West","Online","apparel","apparel-item-1","5","828","0.00","refunded"
"ORD0605","C0046","2026-06-03","West","Online","apparel","apparel-item-2","1","865","0.05","completed"
"ORD0606","C0047","2026-06-03","West","Online","apparel","apparel-item-3","2","902","0.10","completed"
"ORD0607","C0048","2026-06-03","West","Online","food","food-item-1","3","939","0.15","completed"
"ORD0608","C0049","2026-06-03","West","Online","food","food-item-2","4","976","0.00","cancelled"
"ORD0609","C0050","2026-06-03","West","Online","food","food-item-3","5","1013","0.05","refunded"
"ORD0610","C0051","2026-06-03","West","Online","beauty","beauty-item-1","1","1050","0.10","completed"
"ORD0611","C0052","2026-06-03","West","Online","beauty","beauty-item-2","2","1087","0.15","completed"
"ORD0612","C0053","2026-06-03","West","Online","beauty","beauty-item-3","3","1124","0.00","completed"
"ORD0613","C0054","2026-06-03","West","Retail","electronics","electronics-item-1","4","1161","0.05","cancelled"
"ORD0614","C0055","2026-06-03","West","Retail","electronics","electronics-item-2","5","1198","0.10","refunded"
"ORD0615","C0056","2026-06-03","West","Retail","electronics","electronics-item-3","1","1235","0.15","completed"
"ORD0616","C0057","2026-06-03","West","Retail","office","office-item-1","2","1272","0.00","completed"
"ORD0617","C0058","2026-06-03","West","Retail","office","office-item-2","3","109","0.05","completed"
"ORD0618","C0059","2026-06-03","West","Retail","office","office-item-3","4","146","0.10","cancelled"
"ORD0619","C0060","2026-06-03","West","Retail","home","home-item-1","5","183","0.15","refunded"
"ORD0620","C0061","2026-06-03","West","Retail","home","home-item-2","1","220","0.00","completed"
"ORD0621","C0062","2026-06-03","West","Retail","home","home-item-3","2","257","0.05","completed"
"ORD0622","C0063","2026-06-03","West","Retail","apparel","apparel-item-1","3","294","0.10","completed"
"ORD0623","C0064","2026-06-03","West","Retail","apparel","apparel-item-2","4","331","0.15","cancelled"
"ORD0624","C0065","2026-06-03","West","Retail","apparel","apparel-item-3","5","368","0.00","refunded"
"ORD0625","C0066","2026-06-03","West","Retail","food","food-item-1","1","405","0.05","completed"
"ORD0626","C0067","2026-06-03","West","Retail","food","food-item-2","2","442","0.10","completed"
"ORD0627","C0068","2026-06-03","West","Retail","food","food-item-3","3","479","0.15","completed"
"ORD0628","C0069","2026-06-03","West","Retail","beauty","beauty-item-1","4","516","0.00","cancelled"
"ORD0629","C0070","2026-06-03","West","Retail","beauty","beauty-item-2","5","553","0.05","refunded"
"ORD0630","C0071","2026-06-03","West","Retail","beauty","beauty-item-3","1","590","0.10","completed"
"ORD0631","C0072","2026-06-03","West","Distributor","electronics","electronics-item-1","2","627","0.15","completed"
"ORD0632","C0073","2026-06-03","West","Distributor","electronics","electronics-item-2","3","664","0.00","completed"
"ORD0633","C0074","2026-06-03","West","Distributor","electronics","electronics-item-3","4","701","0.05","cancelled"
"ORD0634","C0075","2026-06-03","West","Distributor","office","office-item-1","5","738","0.10","refunded"
"ORD0635","C0076","2026-06-03","West","Distributor","office","office-item-2","1","775","0.15","completed"
"ORD0636","C0077","2026-06-03","West","Distributor","office","office-item-3","2","812","0.00","completed"
"ORD0637","C0078","2026-06-03","West","Distributor","home","home-item-1","3","849","0.05","completed"
"ORD0638","C0079","2026-06-03","West","Distributor","home","home-item-2","4","886","0.10","cancelled"
"ORD0639","C0080","2026-06-03","West","Distributor","home","home-item-3","5","923","0.15","refunded"
"ORD0640","C0001","2026-06-03","West","Distributor","apparel","apparel-item-1","1","960","0.00","completed"
"ORD0641","C0002","2026-06-03","West","Distributor","apparel","apparel-item-2","2","997","0.05","completed"
"ORD0642","C0003","2026-06-03","West","Distributor","apparel","apparel-item-3","3","1034","0.10","completed"
"ORD0643","C0004","2026-06-03","West","Distributor","food","food-item-1","4","1071","0.15","cancelled"
"ORD0644","C0005","2026-06-03","West","Distributor","food","food-item-2","5","1108","0.00","refunded"
"ORD0645","C0006","2026-06-03","West","Distributor","food","food-item-3","1","1145","0.05","completed"
"ORD0646","C0007","2026-06-03","West","Distributor","beauty","beauty-item-1","2","1182","0.10","completed"
"ORD0647","C0008","2026-06-03","West","Distributor","beauty","beauty-item-2","3","1219","0.15","completed"
"ORD0648","C0009","2026-06-03","West","Distributor","beauty","beauty-item-3","4","1256","0.00","cancelled"
